"drg","stateProvider","num_charges","mean_charge"
"286","AL",25,49696.2804092
"286","AR",10,37112.29222
"286","AZ",18,60760.2496833333
"286","CA",66,116796.442390758
"286","CO",5,72771.15826
"286","CT",9,55647.17848
"286","DC",1,59858.69048
"286","DE",4,44667.721995
"286","FL",68,68150.2300129412
"286","GA",35,41227.330618
"286","HI",1,48272.35714
"286","IA",9,38893.3266433333
"286","IL",55,57504.9658141818
"286","IN",26,42271.1191823077
"286","KS",8,45848.95991125
"286","KY",18,38813.8854588889
"286","LA",14,61404.4938971429
"286","MA",15,49477.4221626667
"286","MD",17,18366.6026481765
"286","ME",2,32056.567165
"286","MI",35,40017.8364897143
"286","MN",13,54632.7631507692
"286","MO",27,43121.8307985185
"286","MS",14,48669.0293021429
"286","MT",2,30738.633335
"286","NC",27,39501.2751722222
"286","ND",3,33266.9176466667
"286","NE",5,46332.658394
"286","NH",3,40613.5853666667
"286","NJ",40,100278.0826545
"286","NM",2,52295.02778
"286","NV",4,96851.2480175
"286","NY",39,53777.3054887179
"286","OH",44,48171.6861393182
"286","OK",12,59929.6672241667
"286","OR",6,40928.086675
"286","PA",44,76119.0710475
"286","RI",3,47221.1838366667
"286","SC",19,54625.7332026316
"286","SD",1,35696.2
"286","TN",21,44114.0195966667
"286","TX",72,67386.9394436111
"286","UT",4,35936.89822
"286","VA",29,48770.1125072414
"286","VT",1,23585.14286
"286","WA",12,62248.0009966667
"286","WI",14,45667.7365371429
"286","WV",5,30584.739988
"286","WY",2,51449.20982
"287","AK",4,47509.6832875
"287","AL",34,30585.2207491176
"287","AR",25,25545.641076
"287","AZ",40,39895.57409425
"287","CA",143,62781.7290553147
"287","CO",26,38181.6459773077
"287","CT",17,33730.7872447059
"287","DC",4,35094.948385
"287","DE",5,27131.81581
"287","FL",119,42422.9430873109
"287","GA",57,29686.4363466667
"287","HI",6,28465.6952516667
"287","IA",21,25137.197917619
"287","ID",7,23481.8105628571
"287","IL",89,36066.8066592135
"287","IN",51,27106.86958
"287","KS",22,30263.1827313636
"287","KY",34,24294.0966952941
"287","LA",38,32391.0519586842
"287","MA",32,22725.5113621875
"287","MD",26,10760.6169160385
"287","ME",9,19106.14697
"287","MI",52,22692.3425630769
"287","MN",18,27925.8649255556
"287","MO",48,28853.0375929167
"287","MS",22,31038.8536795455
"287","MT",6,21317.9527416667
"287","NC",44,25017.0216693182
"287","ND",6,19016.176
"287","NE",18,30878.3836927778
"287","NH",11,27100.9220709091
"287","NJ",53,58794.0528113208
"287","NM",8,29709.000045
"287","NV",17,54564.8097876471
"287","NY",73,28617.5828193151
"287","OH",70,28879.5497531429
"287","OK",25,32099.528982
"287","OR",15,24550.072078
"287","PA",77,39187.029937013
"287","RI",5,31161.839224
"287","SC",28,32780.6254753571
"287","SD",6,19219.3208983333
"287","TN",43,29717.8502869767
"287","TX",142,41168.7824835916
"287","UT",9,21553.1250733333
"287","VA",41,30962.4336936585
"287","VT",1,16823.25301
"287","WA",29,33246.1282989655
"287","WI",31,25483.8171906452
"287","WV",19,19053.3151521053
"287","WY",2,30320.712455
"291","AK",5,45689.544694
"291","AL",62,31511.4025474194
"291","AR",35,26975.5711511429
"291","AZ",46,38435.6648682609
"291","CA",238,67058.8991522689
"291","CO",27,40788.1572755556
"291","CT",29,31119.519998
"291","DC",7,41163.4016228571
"291","DE",6,23676.83457
"291","FL",161,47015.8594778261
"291","GA",88,29246.7327210227
"291","HI",12,34656.3676658333
"291","IA",28,24357.4229503571
"291","ID",9,23682.1886377778
"291","IL",120,35215.2630988583
"291","IN",70,26313.0387945714
"291","KS",29,30207.1798023103
"291","KY",59,25950.7192302203
"291","LA",59,32556.089760339
"291","MA",55,19774.1707007273
"291","MD",43,14266.346086
"291","ME",17,21026.6199623529
"291","MI",85,22382.2527895294
"291","MN",35,27623.0313371429
"291","MO",68,30521.5208039706
"291","MS",45,31324.4884288889
"291","MT",9,19910.3691033333
"291","NC",81,23004.8704114444
"291","ND",6,18297.5767716667
"291","NE",19,32010.3657610526
"291","NH",13,26632.8983315385
"291","NJ",64,76238.436588125
"291","NM",12,34968.2157641667
"291","NV",19,65293.1970994737
"291","NY",146,33632.4709783356
"291","OH",111,27715.2952932703
"291","OK",50,27897.94183298
"291","OR",24,27280.3129883333
"291","PA",132,36113.2507227045
"291","RI",10,29615.646756
"291","SC",48,34285.2226052083
"291","SD",8,27606.8952425
"291","TN",80,26985.524529075
"291","TX",201,42707.0701926866
"291","UT",14,24719.6116514286
"291","VA",72,26146.8056663889
"291","VT",4,20038.9409175
"291","WA",41,32167.4865880488
"291","WI",55,24199.9961378182
"291","WV",27,19228.0966244444
"291","WY",3,28092.92333
"292","AK",7,30353.1001171429
"292","AL",76,18605.1972938158
"292","AR",41,17081.8427501951
"292","AZ",50,27392.597621
"292","CA",256,43447.2954932812
"292","CO",37,26321.6868310811
"292","CT",30,21117.8699861667
"292","DC",7,26073.6983014286
"292","DE",6,17732.8153316667
"292","FL",161,30548.4458968323
"292","GA",97,18816.2960859588
"292","HI",13,23019.8197915385
"292","IA",30,15641.813005
"292","ID",10,16402.5294667
"292","IL",126,23449.5994909921
"292","IN",76,18118.8362884211
"292","KS",36,19604.1048453056
"292","KY",65,16351.8994905692
"292","LA",67,19550.4613720746
"292","MA",56,13569.9299764107
"292","MD",44,9452.73908959091
"292","ME",20,15359.5616075
"292","MI",88,15245.1167581591
"292","MN",47,17789.7306725532
"292","MO",71,20394.884910662
"292","MS",55,19350.0792087636
"292","MT",10,14211.6467238
"292","NC",83,16092.1300262169
"292","ND",6,11265.3739178333
"292","NE",19,21198.9193672632
"292","NH",13,17757.8514815385
"292","NJ",63,53450.0227650794
"292","NM",22,21279.2434586364
"292","NV",20,38990.4758915
"292","NY",158,21924.8657607785
"292","OH",119,18772.2361775966
"292","OK",57,17658.2325979123
"292","OR",29,17547.6229968276
"292","PA",139,25350.1429202518
"292","RI",10,19674.059257
"292","SC",54,22102.8819019815
"292","SD",9,18572.5092133333
"292","TN",90,17844.3106001333
"292","TX",237,27639.806824384
"292","UT",18,16523.172214
"292","VA",73,17761.5110043288
"292","VT",5,14309.544238
"292","WA",46,21516.8339436957
"292","WI",62,16643.8435816129
"292","WV",31,12755.0628932903
"292","WY",8,18247.42684875
"293","AK",4,19227.6370325
"293","AL",67,13839.6652077463
"293","AR",42,12047.4905174048
"293","AZ",37,18400.6422362162
"293","CA",183,32996.1524589617
"293","CO",22,19320.8782986818
"293","CT",28,15195.1263007857
"293","DC",6,18010.99907
"293","DE",5,12435.33863
"293","FL",148,21015.4400878446
"293","GA",76,13785.4160567237
"293","HI",9,14704.4648726667
"293","IA",31,11564.1510480645
"293","ID",6,11180.2074315
"293","IL",117,16859.4462233419
"293","IN",67,12666.8224866269
"293","KS",28,13777.6932821429
"293","KY",59,12051.0900872373
"293","LA",66,13067.4257765
"293","MA",55,10083.0313782727
"293","MD",42,6476.74327335714
"293","ME",16,11773.0342501875
"293","MI",75,11579.7282305333
"293","MN",37,13267.645130973
"293","MO",60,14414.5959043167
"293","MS",48,14726.3329931458
"293","MT",7,10224.7157301429
"293","NC",74,11824.6644554595
"293","ND",6,7790.68695233333
"293","NE",17,15310.1919156471
"293","NH",13,13416.5124807692
"293","NJ",63,36893.4868304762
"293","NM",17,15379.6930532941
"293","NV",18,25542.92276
"293","NY",144,15171.7568362222
"293","OH",106,13495.545918434
"293","OK",44,13247.7067109091
"293","OR",22,13148.9405349091
"293","PA",127,18586.0860759921
"293","RI",9,14510.5857763333
"293","SC",44,15999.6115518182
"293","SD",9,13245.1467555556
"293","TN",67,13526.0645397015
"293","TX",193,20292.7532890207
"293","UT",9,12370.8700117778
"293","VA",66,13565.7234689697
"293","VT",4,10188.30541925
"293","WA",40,16141.7767379
"293","WI",48,12327.9778824792
"293","WV",27,8955.27525877778
"293","WY",6,13256.8240633333
"300","AK",1,43500.25
"300","AL",30,21408.8754519
"300","AR",16,17594.255951375
"300","AZ",24,26648.6676925
"300","CA",107,46808.2456105607
"300","CO",13,26323.8499423077
"300","CT",18,19801.8975243889
"300","DC",6,24581.8837166667
"300","DE",4,19172.517805
"300","FL",124,29579.4844580645
"300","GA",43,20135.7735951163
"300","HI",1,26397.06667
"300","IA",14,15373.8733311429
"300","ID",3,16597.010102
"300","IL",87,23617.8734616437
"300","IN",40,18061.4475955
"300","KS",14,20392.1270157143
"300","KY",27,15871.7297562963
"300","LA",27,21286.485300963
"300","MA",36,13218.72132
"300","MD",40,9293.073019175
"300","ME",5,14901.976072
"300","MI",57,15747.1698363509
"300","MN",19,18991.3407915789
"300","MO",35,20387.8539555429
"300","MS",21,18441.2517739524
"300","MT",2,11028.2848465
"300","NC",48,16346.7663641667
"300","ND",4,9953.83901575
"300","NE",11,17090.7491
"300","NH",6,15193.09854
"300","NJ",58,48291.1193613793
"300","NM",6,18698.2078116667
"300","NV",13,39134.8148838462
"300","NY",90,25393.3395947444
"300","OH",74,17239.9413555946
"300","OK",19,21566.3006640526
"300","OR",8,18236.634025
"300","PA",82,25524.4590769024
"300","RI",7,19582.0787185714
"300","SC",26,22527.8161588462
"300","SD",4,18329.1076375
"300","TN",32,17405.4270282813
"300","TX",112,26082.8211250893
"300","UT",5,13806.714768
"300","VA",41,17870.2574236585
"300","VT",1,14511.87097
"300","WA",25,22578.96131296
"300","WI",17,17159.2752441176
"300","WV",18,12886.1497603889
"300","WY",2,22339.142855
"301","AL",24,15845.3871555417
"301","AR",14,11277.1391026429
"301","AZ",15,18550.4968233333
"301","CA",32,30300.7347721875
"301","CO",6,21263.970945
"301","CT",8,15653.468978375
"301","DC",3,16861.2581033333
"301","DE",4,13643.2120975
"301","FL",88,19709.8047508295
"301","GA",31,12465.134134
"301","IA",5,12814.0454954
"301","IL",56,15259.5344231607
"301","IN",22,13689.9377768182
"301","KS",6,16405.5081216667
"301","KY",17,10413.6654478824
"301","LA",22,14647.8677935
"301","MA",14,12606.9330377143
"301","MD",22,7375.23127681818
"301","ME",2,9245.1428575
"301","MI",44,11076.5052029773
"301","MN",4,18888.7963925
"301","MO",23,14337.292838087
"301","MS",11,13056.1595403636
"301","NC",24,12124.412314
"301","NE",5,18395.47891
"301","NJ",40,37221.854731
"301","NM",3,15926.4368666667
"301","NV",11,24063.0870272727
"301","NY",50,20278.75412014
"301","OH",46,13256.1759818478
"301","OK",11,14622.5023858182
"301","OR",2,13271.785715
"301","PA",49,19785.3867841837
"301","RI",2,18363.818325
"301","SC",23,14746.4907122609
"301","SD",2,14082.23445
"301","TN",21,12008.3886532381
"301","TX",74,18801.3717785946
"301","UT",1,9558.769231
"301","VA",22,14673.3707636818
"301","WA",4,20060.7807
"301","WI",3,14021.6531993333
"301","WV",10,8672.5108809
"301","WY",1,12866.07692
"303","AK",1,22398.41667
"303","AL",22,14267.3039928636
"303","AR",12,13063.1763443333
"303","AZ",12,15580.615319
"303","CA",89,29526.9929058427
"303","CO",3,14289.3422433333
"303","CT",18,13323.6371081111
"303","DC",3,16806.8668233333
"303","DE",4,11473.058271
"303","FL",105,21039.5684048476
"303","GA",30,13667.5776919
"303","HI",3,14596.11111
"303","IA",12,10600.4045178333
"303","IL",51,16803.0956341765
"303","IN",33,12936.9765653636
"303","KS",6,17588.2077833333
"303","KY",41,11890.7902332927
"303","LA",16,12905.68903675
"303","MA",40,9831.724728475
"303","MD",35,6133.82347722857
"303","ME",11,10592.4326750909
"303","MI",49,11787.9514628776
"303","MN",23,12744.0047682174
"303","MO",31,13919.0185380645
"303","MS",20,17080.5222007
"303","NC",49,11386.3495344082
"303","ND",2,8135.8076925
"303","NE",3,13645.01562
"303","NH",6,13914.5843116667
"303","NJ",55,32371.7831298182
"303","NM",8,16623.47094875
"303","NV",5,32960.588146
"303","NY",97,14452.5239221753
"303","OH",51,13524.8321541961
"303","OK",25,12520.43895216
"303","OR",6,10858.174655
"303","PA",61,19707.2625008689
"303","RI",2,19073.609975
"303","SC",24,14724.8958548333
"303","SD",4,12401.69470575
"303","TN",24,13198.5260849583
"303","TX",75,21502.9920809333
"303","UT",1,12695.76923
"303","VA",38,13478.7976673158
"303","WA",15,14224.9925337333
"303","WI",11,12623.1682681818
"303","WV",16,9064.3948255625
"303","WY",1,13818.23077
"305","AL",21,16173.8603842381
"305","AR",13,11109.9790944615
"305","AZ",23,20719.4832913043
"305","CA",49,30073.7530976327
"305","CO",4,16097.3291125
"305","CT",11,16303.8191902727
"305","DC",4,15641.6193775
"305","DE",3,12049.1063633333
"305","FL",105,20838.3732349714
"305","GA",32,15894.3460565625
"305","HI",1,10817.35714
"305","IA",9,12759.6036065556
"305","ID",1,13900.72727
"305","IL",68,16405.2458379853
"305","IN",27,13091.3878765185
"305","KS",5,20690.902688
"305","KY",32,13070.3527347188
"305","LA",22,13887.7411161818
"305","MA",28,10533.4273659286
"305","MD",36,5930.46269080556
"305","ME",1,10967
"305","MI",41,12116.7280849268
"305","MN",9,16508.3984188889
"305","MO",29,15742.3171522759
"305","MS",15,16850.3643324667
"305","NC",42,12813.4926969048
"305","ND",1,9131.3125
"305","NE",3,12790.8070716667
"305","NH",5,15014.59975
"305","NJ",50,33277.7154378
"305","NM",4,15519.4512825
"305","NV",13,33367.6330238462
"305","NY",79,15569.7371723924
"305","OH",54,14168.6688317222
"305","OK",16,13725.897588875
"305","OR",1,9625.909091
"305","PA",45,22320.5303243778
"305","RI",1,19141.59259
"305","SC",26,16596.6599726923
"305","SD",3,12105.73897
"305","TN",33,13293.2420974848
"305","TX",105,20904.6197161524
"305","VA",27,13491.0816321852
"305","WA",13,18070.2505897692
"305","WI",9,14524.4747533333
"305","WV",9,8964.33401277778
"305","WY",1,14144.05556
"308","AK",1,30533.68421
"308","AL",36,29738.9747326111
"308","AR",21,23697.1325061905
"308","AZ",34,34061.4003670588
"308","CA",150,58626.6014606667
"308","CO",21,37284.8942428571
"308","CT",28,29038.0230342857
"308","DC",5,38847.349368
"308","DE",4,22969.04851
"308","FL",117,40184.5884620513
"308","GA",48,28558.6767008125
"308","HI",5,28089.09762
"308","IA",23,19740.3143213043
"308","ID",8,22235.707765
"308","IL",95,31409.1401003158
"308","IN",52,22907.4568175
"308","KS",20,25431.6541995
"308","KY",33,24115.4320324242
"308","LA",32,33080.993116875
"308","MA",46,17793.6015725217
"308","MD",36,12911.4340028611
"308","ME",10,18053.950919
"308","MI",65,21782.2143393077
"308","MN",24,25791.411235
"308","MO",47,26133.87092
"308","MS",19,27602.8182189474
"308","MT",8,19028.8886825
"308","NC",67,21364.423071791
"308","ND",6,14863.49281
"308","NE",15,28134.4753673333
"308","NH",12,21151.06634
"308","NJ",58,66393.7053874138
"308","NM",11,29128.9396072727
"308","NV",13,63543.8437830769
"308","NY",105,30356.7463109429
"308","OH",85,25015.5011653294
"308","OK",27,26542.5947525926
"308","OR",16,24711.77979
"308","PA",99,35561.8852401313
"308","RI",10,23283.223176
"308","SC",30,33487.1799156667
"308","SD",7,20682.7021071429
"308","TN",37,27126.9876183784
"308","TX",134,39056.9136185672
"308","UT",7,21372.55141
"308","VA",53,25029.1905020755
"308","VT",3,17727.05798
"308","WA",38,28420.3693615789
"308","WI",36,21903.1993963889
"308","WV",21,17430.1916780952
"308","WY",2,35914.47863
"309","AK",5,21560.588164
"309","AL",51,18172.0670231961
"309","AR",27,15144.2273963704
"309","AZ",46,23331.5056054348
"309","CA",199,38366.3712005528
"309","CO",33,22979.4845330303
"309","CT",29,19246.658423
"309","DC",6,25234.355725
"309","DE",5,16372.406068
"309","FL",151,26936.7896367815
"309","GA",66,18835.6765033485
"309","HI",6,20908.7959566667
"309","IA",25,13886.2441934
"309","ID",8,14437.884743625
"309","IL",106,21278.1656264623
"309","IN",63,15545.8325789048
"309","KS",26,17991.0114585385
"309","KY",49,15685.306307102
"309","LA",46,19222.3369643261
"309","MA",54,11580.9990819815
"309","MD",42,7913.17766042857
"309","ME",18,12645.2963275
"309","MI",74,14314.6267458784
"309","MN",34,15387.1639348235
"309","MO",57,18654.7054478421
"309","MS",26,19100.6310835769
"309","MT",7,11704.7587892857
"309","NC",74,14354.9066805541
"309","ND",6,9376.390869
"309","NE",19,17303.7468781053
"309","NH",13,15623.3035907692
"309","NJ",61,48897.9993059016
"309","NM",13,20080.7054523077
"309","NV",18,33983.3742983333
"309","NY",138,19384.1400710797
"309","OH",112,16491.5116345804
"309","OK",36,16493.1824190278
"309","OR",22,15580.0491390909
"309","PA",121,22826.8423705785
"309","RI",10,16837.38783
"309","SC",39,21027.6703014359
"309","SD",7,14991.13328
"309","TN",54,17526.9756342963
"309","TX",169,25150.5577459763
"309","UT",7,13813.0108642857
"309","VA",63,16319.6003450317
"309","VT",4,12941.755925
"309","WA",42,18759.8922814286
"309","WI",47,15203.0669794043
"309","WV",25,11612.0368554
"309","WY",4,16528.0966275
"310","AK",5,18490.331614
"310","AL",57,12326.9428229123
"310","AR",31,10446.5365102581
"310","AZ",43,16691.6744290698
"310","CA",175,28549.4904624
"310","CO",25,16243.68293256
"310","CT",27,13432.3781724074
"310","DC",6,15532.7880633333
"310","DE",5,11355.1860512
"310","FL",149,18935.8675966174
"310","GA",68,12783.3921262206
"310","HI",10,14592.710339
"310","IA",30,9712.5309676
"310","ID",7,9264.05044885714
"310","IL",114,15136.3776677193
"310","IN",65,11228.2737830923
"310","KS",28,12811.2268975
"310","KY",52,10739.1679475769
"310","LA",54,11976.6101948333
"310","MA",55,8586.30976269091
"310","MD",40,5624.212635925
"310","ME",18,10153.8099004444
"310","MI",73,10462.1007720411
"310","MN",37,11104.7885828108
"310","MO",59,12855.7383454915
"310","MS",34,12750.6169536176
"310","MT",7,8768.28001114286
"310","NC",78,10790.5614162692
"310","ND",6,6736.92052166667
"310","NE",19,12258.3723476842
"310","NH",13,11932.5907916154
"310","NJ",62,33041.7245751613
"310","NM",17,13429.5617472941
"310","NV",17,23772.5252594118
"310","NY",141,13012.9116491489
"310","OH",110,12251.5097948545
"310","OK",38,10900.9140100789
"310","OR",22,11280.8566022273
"310","PA",124,16288.6212610242
"310","RI",10,12326.2219912
"310","SC",42,14056.8364636667
"310","SD",8,10556.070625375
"310","TN",51,12336.3143996078
"310","TX",178,17811.6941984888
"310","UT",7,9054.84124842857
"310","VA",64,11877.6526002344
"310","VT",4,8567.842807
"310","WA",40,13397.704847175
"310","WI",44,11299.4013948864
"310","WV",29,8377.7821762069
"310","WY",5,13412.986387
"312","AK",2,24065.753915
"312","AL",54,15981.5538738704
"312","AR",25,15892.4698856
"312","AZ",38,23737.2006731579
"312","CA",189,36558.9779521693
"312","CO",27,22826.7228568889
"312","CT",29,16344.8503335862
"312","DC",7,18479.56385
"312","DE",5,14393.882704
"312","FL",154,25853.7430955584
"312","GA",69,17948.3288649275
"312","HI",9,18903.26445
"312","IA",26,13506.4168381538
"312","ID",8,11958.34839125
"312","IL",114,19172.658317114
"312","IN",60,15007.8045861667
"312","KS",20,19204.46232495
"312","KY",52,13990.0150798462
"312","LA",38,17682.8812948684
"312","MA",55,10510.3006289455
"312","MD",42,6781.36023990476
"312","ME",14,11925.030816
"312","MI",75,12477.2954932133
"312","MN",34,13222.9596568235
"312","MO",50,17830.9979485
"312","MS",31,18531.4121817742
"312","MT",6,10222.5370856667
"312","NC",67,14984.5650503881
"312","ND",5,9923.6526742
"312","NE",16,16679.485341875
"312","NH",11,14904.3586572727
"312","NJ",63,40569.280318254
"312","NM",11,19016.0196663636
"312","NV",18,31600.4832766667
"312","NY",143,15702.0994163217
"312","OH",106,15467.4223311981
"312","OK",33,15544.6971342727
"312","OR",18,13753.1135006667
"312","PA",123,20428.3070547073
"312","RI",10,15720.188375
"312","SC",38,19270.0750602632
"312","SD",5,14017.0936282
"312","TN",56,17156.1578486964
"312","TX",150,25451.67160308
"312","UT",8,14104.17810625
"312","VA",65,15403.7754119538
"312","VT",5,10436.3547834
"312","WA",39,17607.6814313846
"312","WI",37,14741.9773721081
"312","WV",25,10298.64413852
"312","WY",3,16134.5129866667
"313","AK",4,18753.738469
"313","AL",52,14284.1983401346
"313","AR",30,12330.3517581333
"313","AZ",40,20320.087437125
"313","CA",201,29005.8636095871
"313","CO",26,18739.7067856923
"313","CT",24,14044.28571575
"313","DC",7,16031.4680371429
"313","DE",5,12956.713168
"313","FL",144,21928.1626485
"313","GA",69,16009.6571469565
"313","HI",5,14643.108886
"313","IA",24,11117.619911
"313","ID",7,11347.2620731429
"313","IL",107,17093.8518293551
"313","IN",55,13049.0633156
"313","KS",21,16959.6871278095
"313","KY",52,12101.5637881538
"313","LA",44,14508.9113798409
"313","MA",52,9130.75643603846
"313","MD",44,5651.4756675
"313","ME",13,9876.48316138461
"313","MI",67,11249.2597789552
"313","MN",30,12625.1634231
"313","MO",50,15355.23685528
"313","MS",35,16805.4143380571
"313","MT",4,10180.82365325
"313","NC",70,12313.4329711
"313","ND",4,8323.09133
"313","NE",15,15252.2754395333
"313","NH",10,14327.782786
"313","NJ",61,33183.0767577049
"313","NM",14,15544.0860363571
"313","NV",18,27782.2273788889
"313","NY",137,12015.2271878759
"313","OH",98,13483.9419880204
"313","OK",36,12015.5872899167
"313","OR",19,11203.9797887895
"313","PA",99,19517.7980517475
"313","RI",7,15850.0818128571
"313","SC",37,16165.9772242432
"313","SD",5,12893.668156
"313","TN",58,14976.8984318621
"313","TX",164,20412.7870265
"313","UT",8,10995.936259
"313","VA",62,13752.5447210806
"313","VT",2,10927.7254885
"313","WA",34,15266.4985661471
"313","WI",32,13110.7350358125
"313","WV",23,9664.37928026087
"313","WY",5,12355.90716
"314","AK",1,76820.4
"314","AL",26,43472.4197603846
"314","AR",19,36133.35617
"314","AZ",29,50912.2332189655
"314","CA",148,86789.8011325676
"314","CO",18,51821.0474683333
"314","CT",20,42128.9987585
"314","DC",7,48159.7126514286
"314","DE",5,31414.695358
"314","FL",119,58380.3216852941
"314","GA",49,38983.9377118367
"314","HI",4,40947.29351
"314","IA",12,32714.0565591667
"314","ID",6,27905.8119883333
"314","IL",86,48231.6237294186
"314","IN",37,36074.8273559459
"314","KS",14,39246.6747192857
"314","KY",24,34846.2259466667
"314","LA",29,43461.6901596552
"314","MA",33,26502.0955275758
"314","MD",37,18016.7273177297
"314","ME",4,34268.026895
"314","MI",52,31332.0552261538
"314","MN",21,37476.9187638095
"314","MO",35,41247.527186
"314","MS",19,41220.7711031579
"314","MT",1,18602.63158
"314","NC",44,32104.7555781818
"314","ND",6,23991.7204483333
"314","NE",9,38782.2066655556
"314","NH",8,34002.52947875
"314","NJ",56,87903.8885555357
"314","NM",7,31259.3214714286
"314","NV",16,81223.007029375
"314","NY",93,40783.0775547312
"314","OH",79,35533.8557255696
"314","OK",17,42590.3127670588
"314","OR",9,34612.0464166667
"314","PA",65,53180.2384127692
"314","RI",4,41457.799875
"314","SC",25,47754.2997016
"314","SD",3,36395.95
"314","TN",36,40512.2849805556
"314","TX",115,50831.9394633913
"314","UT",4,36471.57803
"314","VA",40,37526.878566
"314","VT",1,26433.8
"314","WA",27,42677.4838396296
"314","WI",23,32252.5734873913
"314","WV",11,24371.7382054545
"314","WY",1,38942.94118
"315","AL",16,24959.9716460625
"315","AR",11,16322.8021883636
"315","AZ",14,25404.6675407143
"315","CA",51,49473.5384268627
"315","CO",12,33005.1571225
"315","CT",11,21746.7686172727
"315","DC",4,31980.9760475
"315","DE",4,20960.6831625
"315","FL",80,29822.385007
"315","GA",24,19156.5586758333
"315","HI",1,26553.5
"315","IA",10,17710.064395
"315","ID",2,19590.17112
"315","IL",50,25222.8559064
"315","IN",21,20131.2076466667
"315","KS",5,28834.303646
"315","KY",13,17427.1311753846
"315","LA",14,27026.3348392857
"315","MA",24,14982.255198375
"315","MD",30,9531.9544881
"315","ME",4,13720.87847
"315","MI",38,16555.2929417632
"315","MN",15,21214.6190973333
"315","MO",23,21646.8016513043
"315","MS",9,21728.2118633333
"315","NC",23,17960.0779247826
"315","ND",2,11482.42642
"315","NE",5,22891.816034
"315","NH",7,17468.5950057143
"315","NJ",33,47871.2089909091
"315","NM",2,20518.19363
"315","NV",6,39006.7811283333
"315","NY",49,24782.4021145102
"315","OH",41,21609.323845122
"315","OK",11,28243.7329372727
"315","OR",2,18138.820155
"315","PA",43,33776.8671225581
"315","RI",3,34274.2891433333
"315","SC",17,26822.0974547059
"315","SD",1,26696
"315","TN",21,19450.925750619
"315","TX",47,29326.5898514894
"315","UT",2,24486.54412
"315","VA",20,24623.197974
"315","VT",1,15319.80952
"315","WA",15,25363.278116
"315","WI",10,21183.963587
"315","WV",12,12252.7561495833
"329","AK",2,140856.592
"329","AL",28,143482.315273929
"329","AR",19,108818.408761053
"329","AZ",33,144166.447394242
"329","CA",116,261315.863167414
"329","CO",20,135029.6296705
"329","CT",22,109232.359101818
"329","DC",5,140083.646856
"329","DE",3,101612.006556667
"329","FL",102,168848.880796863
"329","GA",41,124467.94043561
"329","HI",4,138147.28685
"329","IA",17,89529.5075423529
"329","ID",7,80796.1276371429
"329","IL",76,130473.306859342
"329","IN",39,93375.103221282
"329","KS",16,117231.517029375
"329","KY",26,94013.26705
"329","LA",24,118258.841708333
"329","MA",34,74336.1200711765
"329","MD",32,46177.571598125
"329","ME",5,78548.717246
"329","MI",49,87656.1163353061
"329","MN",21,106906.791104286
"329","MO",37,118979.716168108
"329","MS",19,138681.581178947
"329","MT",6,69303.5719583333
"329","NC",45,91454.4303631111
"329","ND",6,60476.3007866667
"329","NE",13,117814.965255385
"329","NH",9,98432.3404922222
"329","NJ",49,205581.734907959
"329","NM",7,104797.566382857
"329","NV",12,234328.776283333
"329","NY",74,117070.592878514
"329","OH",60,106239.397554
"329","OK",22,124896.279978182
"329","OR",12,112561.535618333
"329","PA",68,154623.554613235
"329","RI",7,97493.1737442857
"329","SC",25,148184.2566092
"329","SD",5,110705.35234
"329","TN",31,116204.871625161
"329","TX",108,151684.420351481
"329","UT",7,93630.1043585714
"329","VA",38,115379.93155
"329","VT",2,68777.603895
"329","WA",31,123138.052284516
"329","WI",28,102459.699271429
"329","WV",12,80135.0633683333
"329","WY",2,107224.34445
"330","AK",5,79926.936466
"330","AL",35,63951.1700482857
"330","AR",22,54051.2442872727
"330","AZ",36,72168.2927825
"330","CA",128,122453.656043047
"330","CO",26,71628.9445057692
"330","CT",24,54927.3971195833
"330","DC",5,65518.481396
"330","DE",4,46647.94962
"330","FL",110,89617.6458562727
"330","GA",52,60264.0084913462
"330","HI",4,53770.58373
"330","IA",20,43995.977622
"330","ID",7,44922.0901271429
"330","IL",85,67133.9870901176
"330","IN",47,53431.9964848936
"330","KS",17,57634.8954970588
"330","KY",28,48835.8387314286
"330","LA",28,67093.8175575
"330","MA",44,39321.6373540909
"330","MD",34,25127.2960755882
"330","ME",12,42944.1412458333
"330","MI",57,46632.8592603509
"330","MN",25,49897.1649272
"330","MO",42,52839.9274059524
"330","MS",25,63066.9942804
"330","MT",8,38246.95230625
"330","NC",50,47014.9568766
"330","ND",6,30443.399345
"330","NE",13,60150.0119523077
"330","NH",12,52751.5762075
"330","NJ",48,109505.080998333
"330","NM",8,58584.14099875
"330","NV",13,92076.0167707692
"330","NY",83,57754.3508243374
"330","OH",72,52344.6616938889
"330","OK",23,51524.4871604348
"330","OR",15,47930.8069
"330","PA",74,76626.8144168919
"330","RI",9,43875.6468755556
"330","SC",29,74110.1823862069
"330","SD",8,51146.3230625
"330","TN",34,58571.0954308824
"330","TX",111,69628.0159174775
"330","UT",8,39975.94039875
"330","VA",40,55637.06606475
"330","VT",3,37604.3710133333
"330","WA",34,67080.9672708823
"330","WI",43,50312.6354748837
"330","WV",14,40629.3151921429
"330","WY",2,51559.64516
"372","AL",22,27871.1046158636
"372","AR",12,24184.97571725
"372","AZ",26,30397.8395792308
"372","CA",93,57622.3765555914
"372","CO",14,31811.2730135714
